Gap,Reaction Time,undergraduate gpa,Exp avg,Sop avg,GPA avg,LoR avg,distance to campus,length,Response-letter sent,last 60/90 gpa,decision 1,decision 2,academic con,campus1,campus2,campus3,campus4,campus5,dposit received,follow up,1411,272,1632,1645,master or not,term,1st gen,residency,response
0.183833253,0.789859166,0.982157857,0.473610767,0.483728443,1.04793516,1.344584423,0.002771095,1.841229656,0.160443734,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1
0.09011434,0.879277185,0.982157857,0.947221533,0.725592665,1.04793516,0.806750654,0.016034345,1.380922242,0.561553068,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1
1.189509282,0.864374182,0.982157857,1.578702555,0.725592665,1.04793516,0.806750654,0.363354513,0.920614828,1.283549869,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
0.818238203,1.266755267,0.982157857,1.262962044,0.846524776,1.04793516,0.806750654,0.117898705,1.380922242,8.583739748,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0
1.213539772,0.685538144,0.985208037,1.578702555,0.725592665,1.30991895,0.806750654,1.705589308,0.920614828,4.773201075,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0
0,1.177337248,0.979107677,1.4208323,0.967456886,1.04793516,1.075667538,0.124848659,0.920614828,0.521442134,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.85515387,1.04321022,0.985208037,1.578702555,1.209321108,1.04793516,1.075667538,0.338247894,0.920614828,4.692979208,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
0.449370173,1.207143254,0.985208037,0.631481022,0.725592665,1.04793516,0.806750654,0.020513493,0.920614828,0.481331201,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
0.821842777,1.117725236,0.985208037,0.947221533,0.967456886,1.04793516,1.344584423,0.025059471,1.380922242,0.521442134,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
0.273947592,1.475397311,0.985208037,0.947221533,1.209321108,1.04793516,1.075667538,0.109010546,0.920614828,0.441220267,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1.533145297,0.566314119,0.985208037,0.947221533,0.967456886,0.52396758,1.344584423,0.021376138,0.920614828,0.481331201,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1
0.313597902,1.192240251,0.985208037,0.947221533,0.725592665,1.04793516,0.806750654,0.090963453,0.920614828,0.521442134,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
0.079300619,0.774956163,0.985208037,0.631481022,0.967456886,1.04793516,0.537833769,0.055267014,0.920614828,0.561553068,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
0,0.596120126,0.979107677,0.947221533,0.967456886,1.04793516,1.075667538,5.518029451,0.920614828,0.441220267,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
0,1.490300314,0.979107677,0.631481022,1.088388997,1.04793516,1.344584423,4.146076953,0.920614828,1.604437336,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.078099094,0.849471179,0.985208037,1.262962044,1.209321108,1.04793516,1.075667538,0.022213235,0.920614828,0.561553068,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1
1.972903274,0.968695204,0.985208037,1.262962044,0.725592665,1.04793516,1.075667538,0.798610338,0.920614828,2.446766937,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.240304905,0.536508113,0.985208037,0.631481022,0.967456886,1.04793516,1.075667538,4.311960835,0.920614828,0.561553068,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
0.408518339,0.685538144,0.985208037,0.631481022,0.967456886,1.04793516,0.806750654,0.079719188,0.920614828,0.561553068,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.255924724,1.04321022,0.988258216,1.578702555,0.967456886,1.04793516,1.344584423,0.030791386,0.920614828,0.040110933,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1
0.67405526,0.76005316,0.988258216,0.947221533,0.725592665,1.04793516,1.075667538,0.301486532,0.920614828,0.481331201,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1
0.601963788,0.402381085,0.988258216,0.947221533,0.967456886,1.04793516,1.075667538,0.019397662,0.920614828,0.160443734,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1
0.589948543,1.490300314,0.988258216,0.631481022,0.846524776,1.04793516,0.806750654,0.062039005,0.920614828,6.698525878,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0
1.810697462,0.372575079,0.988258216,1.262962044,0.967456886,1.30991895,1.075667538,0.00769156,0.920614828,0.1203328,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
0.018022868,0.789859166,0.988258216,1.262962044,1.209321108,1.04793516,1.344584423,0.023768984,0.920614828,0.561553068,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
0,0.834568176,0.982157857,1.578702555,0.725592665,1.30991895,0.806750654,0.019412574,0.920614828,1.403882669,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
0.613979033,1.013404214,0.988258216,0.631481022,0.967456886,1.04793516,0.806750654,0.081872291,1.380922242,5.575419743,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1.084976648,0.596120126,0.988258216,1.262962044,1.209321108,1.04793516,1.344584423,0.007237873,0.920614828,0.441220267,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
0.656032392,0.99850121,0.988258216,0.947221533,0.725592665,1.04793516,1.075667538,0.109010546,0.920614828,0.441220267,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
0,1.773457374,0.982157857,1.262962044,0.967456886,1.04793516,1.210125981,0.016945049,0.920614828,0.320887467,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.219878988,1.087919229,0.991308396,1.262962044,1.209321108,1.04793516,1.344584423,2.025730705,0.920614828,0.441220267,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
0.683667456,0.983598207,0.991308396,0.947221533,0.725592665,1.04793516,0.806750654,0.020325932,0.920614828,0.441220267,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
0.242707954,0.745150157,0.991308396,0.631481022,0.725592665,1.04793516,1.344584423,4.176518241,0.920614828,1.644548269,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2.689011892,0.625926132,0.991308396,0.631481022,0.967456886,1.30991895,1.075667538,0.212894813,0.920614828,0.1203328,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
2.058211515,0.849471179,0.991308396,1.262962044,0.967456886,1.04793516,1.075667538,0.057865828,0.920614828,0.2406656,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
0.306388754,0.774956163,0.991308396,0.947221533,0.967456886,1.04793516,0.806750654,0.005014997,0.920614828,0.280776534,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
5.904291527,1.073016226,0.991308396,1.4208323,1.209321108,1.30991895,1.210125981,0.025416571,0.920614828,2.446766937,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
3.116754623,0.551411116,0.991308396,1.578702555,0.967456886,1.04793516,1.075667538,0.108336059,0.920614828,1.88521387,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0.020425917,0.938889198,0.994358576,0.631481022,0.725592665,1.04793516,0.806750654,0.029861615,0.920614828,0.521442134,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1
0.677659833,0.432187091,0.994358576,0.947221533,0.967456886,1.04793516,1.075667538,0.674358508,0.920614828,0.200554667,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
0.519058596,1.624427342,0.994358576,0.631481022,1.209321108,1.04793516,1.075667538,0.057865828,0.920614828,1.002773335,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.116216286,0.789859166,0.994358576,0.947221533,0.725592665,0.78595137,0.806750654,5.511073341,0.920614828,1.604437336,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.086509766,1.371076289,0.994358576,0.631481022,0.967456886,1.04793516,1.075667538,4.180251275,0.920614828,1.363771736,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
1.189509282,1.490300314,0.994358576,1.578702555,1.209321108,1.04793516,1.344584423,0.027315877,1.841229656,0.401109334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,1.162434245,0.982157857,1.578702555,0.967456886,1.04793516,1.344584423,0.87179337,0.690461121,0.481331201,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
0,1.698942358,0.982157857,1.262962044,1.209321108,1.30991895,1.344584423,0.840315274,0.920614828,0.762107735,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4.999543558,1.356173286,0.994358576,1.578702555,0.846524776,1.04793516,0.806750654,0.264999403,0.920614828,0.441220267,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
2.621726518,1.162434245,0.994358576,1.262962044,1.209321108,1.04793516,1.075667538,0.264999403,0.920614828,1.363771736,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5.940337262,1.087919229,0.994358576,1.578702555,1.209321108,1.04793516,1.075667538,5.938026306,0.920614828,0.762107735,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
0.397704618,3.174339669,0.994358576,1.262962044,0.967456886,1.04793516,1.075667538,4.146524912,0.920614828,1.002773335,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.158601238,0.730247154,0.997408755,0.947221533,0.967456886,1.04793516,1.075667538,0.013438537,0.920614828,0.681885868,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1
0,1.609524339,0.982157857,0.947221533,0.967456886,1.04793516,0.806750654,0.001385547,0.690461121,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1
9.083525425,0.536508113,0.997408755,1.262962044,0.967456886,0.78595137,0.806750654,0.035622921,1.380922242,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1
0.29197046,1.117725236,0.997408755,0.631481022,0.967456886,1.30991895,1.075667538,0.012025563,0.920614828,3.89076054,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0
4.387967573,0.849471179,0.997408755,1.578702555,0.967456886,1.04793516,1.344584423,0.001385547,0.920614828,0.040110933,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
11.31956257,1.341270283,0.997408755,1.578702555,1.209321108,1.30991895,1.344584423,0.241998449,0.920614828,0.481331201,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.121353977,0.327866069,0.997408755,0.631481022,0.725592665,1.04793516,0.806750654,0.032248703,0.920614828,0.601664001,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1
0.051665555,0.640829135,0.997408755,0.947221533,0.967456886,1.04793516,0.806750654,0.081872291,0.920614828,0.481331201,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
0,0.387478082,0.982157857,0.315740511,1.209321108,0.78595137,0.672292211,0.053305485,0.920614828,0.360998401,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
0.293171985,0.715344151,0.997408755,0.947221533,0.846524776,0.916943265,1.344584423,0.005014997,0.920614828,0.481331201,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1
0.258327773,0.968695204,0.997408755,0.947221533,0.725592665,1.04793516,1.075667538,0.016517399,0.920614828,0.200554667,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1
2.399444481,0.447090094,1.000458935,1.578702555,1.209321108,1.04793516,1.344584423,0.008480171,1.380922242,0.802218668,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2.26126916,1.058113223,1.000458935,0.631481022,1.209321108,1.04793516,1.344584423,0.266719617,0.920614828,0.360998401,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1.671320617,1.639330346,1.000458935,1.262962044,0.725592665,1.04793516,1.075667538,0.24083785,0.920614828,6.939191478,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
0.251118626,2.160935455,1.000458935,1.262962044,0.483728443,1.04793516,1.075667538,0.023018592,0.920614828,0.521442134,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1
0.910755592,0.491799104,1.000458935,0.631481022,0.967456886,1.04793516,0.537833769,0.088732573,0.920614828,0.160443734,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
0,1.087919229,0.982157857,0.947221533,0.725592665,1.04793516,0.806750654,5.816149877,0.690461121,0.040110933,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8.718261969,1.147531242,1.000458935,1.578702555,1.209321108,1.178927055,1.210125981,0.008805459,0.920614828,0.441220267,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1
0.420533585,1.236949261,1.000458935,1.262962044,0.967456886,1.04793516,1.075667538,0.007237873,0.920614828,1.684659203,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.00327298,0.819665173,1.000458935,0.947221533,0.725592665,0.78595137,1.075667538,0.001385547,0.920614828,0.1203328,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
0.671652211,0.789859166,1.000458935,0.947221533,1.209321108,1.30991895,1.344584423,4.881933631,0.920614828,2.446766937,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.633203426,1.058113223,1.000458935,1.578702555,0.967456886,1.04793516,1.075667538,0.011701661,1.841229656,0.962662402,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1
0,0.99850121,0.982157857,1.262962044,1.209321108,1.04793516,1.344584423,4.602856611,0.920614828,2.887987205,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.752154354,0.52160511,1.000458935,1.262962044,1.209321108,1.04793516,1.075667538,6.255868035,0.920614828,0.802218668,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.56481533,0.982157857,0.631481022,0.725592665,1.04793516,1.075667538,0.077383197,0.690461121,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
0,0.953792201,0.982157857,0.631481022,1.209321108,0.78595137,0.806750654,5.933728149,1.380922242,1.564326403,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0
0.675256784,0.983598207,1.000458935,0.947221533,1.209321108,1.04793516,1.075667538,0.075688317,1.380922242,0.561553068,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1
1.136642203,0.76005316,1.003509115,0.947221533,0.967456886,1.04793516,1.075667538,0.034418348,0.920614828,0.200554667,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1
0.019224392,0.76005316,1.003509115,0.631481022,0.725592665,1.04793516,1.075667538,0.031219613,0.920614828,0.2406656,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
0,1.04321022,0.985208037,1.105091789,1.088388997,1.04793516,1.344584423,5.921280037,0.920614828,1.604437336,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.848276316,1.207143254,1.003509115,1.578702555,0.967456886,1.04793516,1.075667538,0.118020565,0.920614828,6.13697281,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
0.510647924,1.117725236,1.003509115,0.947221533,0.967456886,1.04793516,1.075667538,0.040868852,0.920614828,0.521442134,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
0.749751305,0.99850121,1.003509115,1.262962044,0.725592665,1.04793516,0.806750654,0.389599569,0.920614828,0.2406656,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1
0,1.341270283,0.985208037,1.262962044,1.088388997,1.04793516,1.344584423,4.800389609,0.920614828,0.802218668,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2.918503077,0.879277185,1.003509115,1.578702555,1.209321108,1.04793516,1.075667538,0.257787517,0.920614828,2.446766937,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.189840875,0.968695204,1.003509115,0.315740511,0.846524776,1.04793516,0.672292211,0.045855171,0.920614828,0.561553068,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
0.207863743,0.730247154,1.006559294,0.947221533,0.967456886,1.30991895,0.806750654,0.003619124,0.920614828,0.561553068,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1
2.073831334,0.849471179,1.006559294,1.578702555,1.209321108,1.04793516,1.075667538,0.037706914,0.920614828,1.283549869,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4.800090486,0.834568176,1.006559294,1.578702555,1.209321108,1.04793516,1.075667538,0.024540208,1.841229656,0.601664001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.168213434,1.102822232,1.006559294,0.947221533,0.967456886,1.04793516,1.344584423,0.016522766,0.920614828,1.283549869,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
0,0.52160511,0.985208037,0.947221533,0.967456886,1.04793516,0.806750654,0.012469926,0.920614828,0.561553068,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1
0.46979609,0.625926132,1.006559294,0.947221533,0.967456886,1.04793516,1.075667538,0.177359528,1.380922242,4.973755742,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.153795139,0.611023129,1.006559294,0.947221533,0.725592665,1.04793516,0.806750654,0.006473096,0.920614828,0.561553068,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1
0.671652211,1.192240251,1.006559294,0.631481022,0.604660554,1.04793516,0.403375327,0.019204335,0.920614828,0.521442134,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
0.109338732,0.655732138,1.006559294,0.631481022,0.967456886,1.04793516,1.344584423,0.067194851,0.920614828,0.561553068,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
0.653629343,1.058113223,1.006559294,0.947221533,0.967456886,1.04793516,0.806750654,0.424788584,0.920614828,0.521442134,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
0.340031441,0.774956163,1.006559294,0.947221533,0.967456886,1.04793516,1.344584423,0.429643819,0.920614828,0.401109334,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
1.219547395,0.745150157,1.006559294,0.631481022,0.967456886,1.04793516,1.075667538,0.019204335,0.920614828,0.842329601,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.146585992,0.849471179,1.009609474,0.631481022,0.725592665,1.04793516,0.806750654,0.020182434,0.920614828,0.561553068,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
0,1.236949261,0.985208037,1.262962044,0.967456886,1.04793516,1.075667538,0.011701661,0.690461121,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0
0.124958551,0.774956163,1.009609474,0.947221533,0.725592665,1.04793516,1.344584423,0.048478309,0.920614828,6.939191478,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
0.123757026,0.879277185,1.009609474,1.262962044,0.725592665,1.04793516,1.075667538,0.041728238,0.920614828,0.441220267,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0.644017147,0.625926132,1.009609474,1.578702555,1.209321108,1.04793516,1.344584423,0.770658084,0.920614828,0.561553068,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0
0,1.028307217,0.985208037,0.315740511,0.725592665,1.04793516,1.075667538,4.220878424,1.380922242,1.925324803,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1
0,0.52160511,0.985208037,0.947221533,0.967456886,1.04793516,1.210125981,0.025899083,0.920614828,1.323660802,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
0.079300619,0.774956163,1.009609474,0.631481022,0.483728443,1.04793516,1.075667538,0.036423336,0.920614828,0.080221867,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1
0.062479275,1.058113223,1.009609474,0.631481022,0.967456886,1.04793516,0.537833769,0.025059471,0.920614828,0.160443734,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
0.74854978,0.774956163,1.012659654,0.947221533,0.725592665,1.04793516,1.075667538,0.203981511,0.920614828,0.601664001,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
0,0.655732138,0.985208037,0.631481022,1.209321108,1.04793516,1.075667538,4.178681506,0.920614828,0.882440535,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.187106233,0.551411116,1.012659654,1.262962044,0.725592665,1.04793516,0.806750654,1.866210402,0.920614828,0.2406656,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.222282038,1.028307217,1.012659654,0.947221533,1.209321108,1.04793516,0.806750654,6.207012135,0.920614828,1.88521387,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2.43909479,1.490300314,1.012659654,1.262962044,0.725592665,1.04793516,0.806750654,1.513866906,0.920614828,0.160443734,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3.383493069,0.789859166,1.012659654,0.631481022,0.604660554,1.04793516,0.672292211,6.264031382,0.920614828,0.762107735,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.457780845,0.849471179,1.012659654,0.631481022,0.967456886,1.04793516,1.075667538,0.026951444,0.920614828,0.1203328,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1
0.079300619,0.640829135,1.012659654,0.947221533,0.967456886,1.04793516,0.806750654,4.948049183,0.920614828,0.160443734,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0.638009524,1.222046258,1.012659654,1.262962044,1.209321108,1.04793516,1.344584423,0.001385547,0.920614828,0.160443734,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1
0.097323487,0.953792201,1.012659654,0.947221533,1.209321108,1.04793516,1.344584423,0.030595062,0.920614828,0.561553068,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0,0.774956163,0.985208037,0.947221533,0.967456886,1.04793516,1.075667538,5.559450875,0.920614828,7.099635212,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0
1.695351108,1.847972389,1.015709833,0.631481022,0.725592665,1.30991895,1.075667538,5.751840508,1.380922242,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
2.26126916,0.864374182,1.015709833,0.631481022,0.967456886,1.04793516,1.075667538,0.014737441,0.920614828,0.601664001,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
0,0.417284088,0.985208037,0.947221533,1.451185329,0.78595137,0.806750654,0.036508492,0.920614828,0.200554667,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1
0.785797041,2.116226446,1.015709833,0.947221533,0.846524776,1.04793516,1.075667538,0.009627169,0.920614828,0.561553068,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
0.139376845,0.864374182,1.015709833,0.947221533,0.725592665,1.04793516,0.806750654,0.01066722,0.920614828,0.441220267,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
0.302784181,0.909083192,1.015709833,1.262962044,0.967456886,1.04793516,1.075667538,4.573390557,0.920614828,0.040110933,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.872306807,1.162434245,1.015709833,0.947221533,0.725592665,1.04793516,0.806750654,0.126369529,0.920614828,4.652868274,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0
0.289567411,0.461993097,1.018760013,0.947221533,1.209321108,1.04793516,1.344584423,0.016773913,0.920614828,0.200554667,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1
0.833858022,0.700441148,1.018760013,1.262962044,1.209321108,1.04793516,1.075667538,0.083110362,0.920614828,6.337527477,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
0.799013811,1.162434245,1.018760013,0.947221533,0.725592665,1.04793516,1.075667538,0.032568892,0.920614828,7.300189879,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2.511186262,0.864374182,1.018760013,0.947221533,0.967456886,1.04793516,1.075667538,5.94478117,0.920614828,2.206101337,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0.715344151,0.985208037,0.947221533,0.725592665,1.04793516,1.210125981,0.151780221,0.920614828,1.845102936,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0
1.189509282,0.953792201,1.018760013,0.631481022,0.967456886,1.04793516,0.806750654,0.029848251,0.920614828,3.609984006,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
0.252320151,1.073016226,1.018760013,1.578702555,0.725592665,1.04793516,1.344584423,0.074833738,1.380922242,0.481331201,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1
0.20425917,0.864374182,1.018760013,0.631481022,0.483728443,1.04793516,0.806750654,0.025434748,0.920614828,0.2406656,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1
5.904291527,1.058113223,1.018760013,1.578702555,1.209321108,1.30991895,0.806750654,5.560478261,0.920614828,0.481331201,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
0.180228679,1.266755267,1.018760013,0.789351278,1.088388997,1.04793516,1.210125981,5.874022189,0.920614828,2.446766937,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.224353493,0.730247154,1.018760013,0.631481022,1.209321108,1.04793516,1.075667538,0.179643369,0.920614828,0.561553068,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
0.212669841,1.192240251,1.021810193,0.947221533,0.967456886,1.04793516,0.806750654,0.019685929,0.920614828,0.561553068,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
0.258327773,0.52160511,1.021810193,0.947221533,0.967456886,1.04793516,1.344584423,0.118020565,1.380922242,0.280776534,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1
0.098525011,0.789859166,1.021810193,0.947221533,0.967456886,1.04793516,0.806750654,0.046687824,0.920614828,0.561553068,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1
